fact_id,country_id,year_id,language_id,religion_id,region_id,population,infected_num,infected_with_hiv_num,case_detection_rate,case_fatality_rate,smoking_prevalence,gdp_per_capita,health_development_ratio,human_development_index,democracy,monarchy
1539,108,11,29,5,3,10317557,8600,2700,78.00,0.15,8.00,609.72,0.99,0.470,autocracy,N/A
1540,111,11,41,5,2,7395861,2200,6,110.00,0.07,27.00,5735.42,9.78,0.895,democracy,republic
1541,118,11,32,5,4,549928,250,84,77.00,0.16,6.20,8255.87,3.05,0.763,democracy,republic
1542,112,11,6,5,3,94968,20,1,87.00,0.01,15.90,10804.68,5.19,0.814,autocracy,N/A
1543,127,11,6,5,3,32390801,68000,37000,63.00,0.28,8.10,822.54,0.75,0.300,autocracy,N/A
1544,131,11,62,5,5,238250,170,66,70.00,0.22,17.10,2839.41,2.38,0.699,democracy,republic
1545,109,11,63,5,5,193017,16,999999,87.00,0.09,22.40,3566.43,3.71,0.834,autocracy,N/A
1546,132,11,13,4,1,26754391,14000,99,64.00,0.13,13.70,1334.78,1.11,0.536,autocracy,N/A
1547,134,11,6,5,3,13356538,56000,43000,80.00,0.18,11.20,948.33,0.59,0.241,autocracy,N/A
1548,52,12,16,4,3,10656794,19000,4200,58.00,0.24,6.30,651.14,0.50,0.296,autocracy,N/A
1549,68,12,6,5,3,42758459,217000,85000,45.00,0.40,9.40,1085.49,1.11,0.387,democracy,republic
1550,69,12,6,5,5,110647,430,0,80.00,0.11,41.10,1734.90,1.04,0.378,democracy,republic
1551,82,12,16,4,3,16469045,10000,1900,53.00,0.25,10.30,837.61,0.44,0.268,democracy,republic
1552,93,12,24,3,6,27464502,83000,2800,43.00,0.27,23.90,799.58,1.56,0.649,democracy,republic
1553,110,12,16,4,3,12958893,17000,1700,65.00,0.19,7.00,1366.77,1.05,0.514,democracy,republic
1554,114,12,53,5,2,2048802,210,0,87.00,0.07,22.10,25095.13,25.80,0.957,democracy,republic
1555,123,12,16,5,3,6916480,5100,1300,57.00,0.27,6.10,587.10,0.67,0.455,autocracy,N/A
1556,124,12,6,5,5,107574,10,0,87.00,0.09,33.90,4002.81,5.44,0.910,autocracy,N/A
1557,127,12,6,5,3,33354541,69000,36000,67.00,0.25,7.80,832.57,0.81,0.319,autocracy,N/A
1558,133,12,6,5,3,14437801,69000,44000,63.00,0.29,11.40,1672.91,0.74,0.298,democracy,republic
1559,85,13,6,3,3,1289174,160,13,78.00,0.12,18.30,9291.23,4.96,0.874,democracy,republic
1560,114,13,53,5,2,2053319,150,0,87.00,0.07,22.20,22643.10,27.63,0.956,democracy,republic
1561,122,13,15,6,6,69436095,120000,16000,50.00,0.15,19.70,5860.58,6.05,0.857,democracy,monarchy
1562,125,13,13,4,1,11009648,4100,35,79.00,0.04,24.50,4361.69,4.26,0.564,autocracy,N/A
1563,109,13,63,5,5,196493,25,999999,87.00,0.09,22.40,4020.96,3.78,0.839,autocracy,N/A
1564,42,1,6,5,5,840913,190,1,77.00,0.09,14.60,2069.32,2.93,0.770,autocracy,N/A
1565,59,1,4,4,6,216077793,799000,3700,11.00,0.15,27.90,780.19,1.26,0.595,democracy,republic
1566,69,1,6,5,5,88613,310,2,80.00,0.13,49.40,796.80,0.93,0.560,democracy,republic
1567,82,1,16,4,3,11559292,8900,3000,47.00,0.31,10.10,270.54,0.26,0.044,democracy,republic
1568,117,1,13,4,1,33849008,50000,2000,49.00,0.32,5.60,366.17,0.56,0.213,autocracy,N/A
1569,113,1,6,6,5,4035247,2000,180,87.00,0.07,14.00,23852.33,19.99,0.620,autocracy,N/A
1570,112,1,6,5,3,83311,23,4,87.00,0.10,15.50,7578.85,5.27,0.808,autocracy,N/A
1571,123,1,16,5,3,5140039,2700,1300,53.00,0.31,6.00,302.96,0.45,0.248,autocracy,N/A
1572,129,1,9,5,4,3266204,740,110,87.00,0.13,27.30,6875.03,4.40,0.888,democracy,republic
1573,109,1,63,5,5,181690,49,999999,87.00,0.09,27.30,1542.07,3.24,0.786,autocracy,N/A
1574,133,1,6,5,3,10017625,76000,61000,66.00,0.36,11.10,345.69,0.28,0.014,autocracy,N/A
1575,134,1,6,5,3,11892056,72000,53000,71.00,0.31,11.00,563.06,0.47,0.337,autocracy,N/A
1576,8,2,6,5,5,19365439,1100,93,87.00,0.09,20.90,19527.32,13.05,0.619,democracy,monarchy
1577,116,2,9,5,2,41245601,7900,1700,87.00,0.11,29.40,15355.70,14.98,0.990,democracy,monarchy
1578,74,2,6,5,3,3015328,7400,2600,24.00,0.45,7.20,306.71,0.30,0.050,autocracy,N/A
1579,82,2,16,4,3,11912159,9000,2500,49.00,0.29,10.10,307.70,0.27,0.078,democracy,republic
1580,90,2,7,5,3,18537725,63000,39000,35.00,0.45,11.30,296.27,0.31,0.013,democracy,republic
1581,85,2,6,3,3,1225805,160,22,78.00,0.09,17.70,3856.63,4.10,0.810,democracy,republic
1582,103,2,12,5,5,81401486,472000,290,23.00,0.07,26.00,990.57,1.87,0.722,democracy,republic
1583,113,2,6,6,5,4116175,1800,160,87.00,0.08,13.80,21700.02,21.74,0.622,autocracy,N/A
1584,114,2,53,5,2,1989670,410,5,87.00,0.07,22.70,10479.76,14.57,0.959,democracy,republic
1585,26,2,13,4,3,8804118,13000,3900,42.90,0.36,7.10,197.15,0.26,0.039,autocracy,N/A
1586,123,2,16,5,3,5277380,2800,1200,57.08,0.29,6.00,292.82,0.46,0.269,autocracy,N/A
1587,126,2,44,4,2,4675404,5100,210,78.00,0.29,22.60,774.48,0.97,0.360,autocracy,N/A
1588,124,2,6,5,5,103279,14,0,87.00,0.09,32.20,1839.09,4.23,0.896,autocracy,N/A
1589,125,2,13,4,1,9869676,2500,11,79.00,0.07,24.20,2253.03,2.63,0.775,autocracy,N/A
1590,130,2,23,4,2,25090281,27000,63,65.00,0.25,10.90,456.71,1.17,0.402,autocracy,N/A
1591,109,2,63,5,5,183167,25,999999,87.00,0.09,27.10,1557.00,3.35,0.796,autocracy,N/A
1592,132,2,13,4,1,20226142,22000,130,59.00,0.17,17.40,550.36,0.68,0.425,autocracy,N/A
1593,8,3,6,5,5,19595360,1200,88,87.00,0.07,20.40,20117.79,13.32,0.621,democracy,monarchy
1594,120,3,14,5,2,7278753,680,100,87.00,0.08,25.00,42578.76,14.89,0.934,democracy,republic
1595,59,3,4,4,6,222088489,816000,6200,19.00,0.15,28.30,900.18,1.39,0.619,democracy,republic
1596,74,3,6,5,3,3094786,7700,2400,44.00,0.33,7.20,306.47,0.32,0.005,autocracy,N/A
1597,73,3,6,5,3,1994677,20000,14000,50.00,0.41,19.60,382.19,0.41,0.244,democracy,monarchy
1598,78,3,25,5,3,17549912,49000,230,35.00,0.30,19.80,319.22,0.62,0.243,democracy,republic
1599,82,3,16,4,3,12288046,9100,2200,49.00,0.28,10.10,336.42,0.28,0.054,democracy,republic
1600,95,3,16,4,3,12349144,21000,2100,25.00,0.41,5.30,228.24,0.25,0.124,democracy,republic
1601,103,3,12,5,5,83068884,473000,300,25.00,0.08,25.30,1036.16,1.90,0.739,democracy,republic
1602,117,3,13,4,1,35825529,50000,1600,49.00,0.31,5.60,512.44,0.61,0.353,autocracy,N/A
1603,118,3,32,5,4,496540,120,23,78.00,0.10,6.40,2267.75,2.34,0.746,democracy,republic
1604,112,3,6,5,3,85854,33,4,87.00,0.12,15.50,8331.26,5.19,0.794,autocracy,N/A
1605,123,3,16,5,3,5413270,3000,1200,55.00,0.29,6.00,328.40,0.48,0.295,autocracy,N/A
1606,122,3,15,6,6,64266438,157000,43000,32.00,0.25,21.00,2096.19,3.57,0.755,democracy,monarchy
1607,131,3,62,5,5,195865,140,67,74.00,0.13,19.40,1354.10,2.41,0.631,democracy,republic
1608,132,3,13,4,1,20835090,21000,110,55.00,0.18,16.80,579.85,0.72,0.287,autocracy,N/A
1609,90,4,7,5,3,19392474,66000,39000,43.00,0.40,11.40,326.08,0.34,0.045,democracy,republic
1610,80,4,22,4,5,24679600,18000,1500,87.00,0.10,20.40,4461.85,8.61,0.860,autocracy,N/A
1611,108,4,29,5,3,8586872,8500,3500,80.00,0.16,11.20,249.74,0.39,0.138,autocracy,N/A
1612,110,4,16,4,3,10721171,16000,1700,60.00,0.21,8.90,831.83,0.55,0.207,democracy,republic
1613,118,4,32,5,4,506422,140,35,77.00,0.15,6.40,2611.38,2.42,0.502,democracy,republic
1614,112,4,6,5,3,87031,12,0,87.00,0.00,15.60,8524.96,5.18,0.808,autocracy,N/A
1615,121,4,38,4,2,6658575,14000,9,61.00,0.07,15.60,237.76,0.99,0.629,autocracy,N/A
1616,126,4,44,4,2,4863859,5700,330,77.00,0.23,22.20,1283.91,1.10,0.387,autocracy,N/A
1617,134,4,6,5,3,12232322,75000,53000,76.00,0.24,10.90,478.01,0.47,0.327,autocracy,N/A
1618,8,5,6,5,5,20046682,1200,73,87.00,0.06,19.40,30513.94,13.88,0.623,democracy,monarchy
1619,42,5,6,5,5,874357,180,0,75.00,0.19,14.60,3311.16,2.91,0.812,autocracy,N/A
1620,68,5,6,5,3,34713455,220000,114000,46.00,0.47,10.20,451.67,0.66,0.424,democracy,republic
1621,78,5,25,5,3,18606601,50000,310,40.00,0.28,18.80,284.49,0.69,0.274,democracy,republic
1622,90,5,7,5,3,19840315,68000,40000,46.00,0.39,11.50,383.27,0.36,0.105,autocracy,N/A
1623,117,5,13,4,1,37789668,54000,1500,50.00,0.31,5.60,711.92,0.66,0.392,autocracy,N/A
1624,112,5,6,5,3,88151,21,4,87.00,0.00,15.70,10176.66,5.30,0.814,autocracy,N/A
1625,26,5,13,4,3,9920036,15000,3300,33.00,0.36,7.10,454.34,0.28,0.005,autocracy,N/A
1626,123,5,16,5,3,5696509,3800,1300,59.00,0.27,6.00,413.33,0.51,0.333,autocracy,N/A
1627,121,5,38,4,2,6790539,14000,26,32.00,0.07,15.50,311.63,1.09,0.651,autocracy,N/A
1628,116,6,9,5,2,43958886,8400,1100,87.00,0.08,27.40,26419.30,17.06,1.013,democracy,monarchy
1629,42,6,6,5,5,882381,180,1,74.00,0.17,14.50,3627.63,2.87,0.511,autocracy,N/A
1630,23,6,28,6,5,13439202,69000,6000,52.00,0.11,20.50,474.11,0.98,0.361,autocracy,N/A
1631,78,6,25,5,3,19159711,50000,390,38.00,0.29,17.50,319.54,0.72,0.359,democracy,republic
1632,84,6,13,4,3,2939054,5300,430,41.00,0.34,12.40,970.84,0.57,0.285,autocracy,N/A
1633,95,6,16,4,3,13756196,20000,1600,40.00,0.32,5.00,321.72,0.31,0.007,democracy,republic
1634,113,6,6,6,5,4268362,1600,94,87.00,0.06,13.40,29961.26,27.58,0.631,autocracy,N/A
1635,112,6,6,5,3,89260,16,4,87.00,0.12,15.80,11092.51,5.27,0.835,autocracy,N/A
1636,26,6,13,4,3,10328078,16000,3400,41.00,0.33,7.10,658.57,0.29,0.019,autocracy,N/A
1637,122,6,15,6,6,66017410,148000,34000,39.00,0.21,19.60,2894.06,4.19,0.796,democracy,monarchy
1638,121,6,38,4,2,6924714,14000,49,40.00,0.08,15.50,340.58,1.19,0.668,autocracy,N/A
1639,125,6,13,4,1,10255471,2600,15,79.00,0.07,24.00,3193.20,3.37,0.825,autocracy,N/A
1640,128,6,19,5,2,47585568,60000,7500,66.00,0.27,31.30,1894.47,4.69,0.861,democracy,republic
1641,129,6,9,5,4,3285773,720,91,87.00,0.11,25.00,5226.94,5.27,0.911,democracy,republic
1642,130,6,23,4,2,26356982,32000,130,68.00,0.13,10.40,546.78,1.58,0.746,autocracy,N/A
1643,132,6,13,4,1,22790090,18000,94,50.00,0.21,13.70,832.84,0.87,0.489,autocracy,N/A
1644,133,6,6,5,3,11718822,71000,49000,70.00,0.27,10.70,702.74,0.46,0.168,autocracy,N/A
1645,134,6,6,5,3,12483431,73000,51000,69.00,0.32,11.20,476.56,0.46,0.191,autocracy,N/A
1646,120,7,14,5,2,7478507,540,47,87.00,0.08,20.60,59300.62,16.63,0.947,democracy,republic
1647,96,7,6,5,3,149077326,327000,69000,22.00,0.42,4.50,1656.42,0.33,0.138,autocracy,N/A
1648,119,7,33,2,2,9080616,560,13,87.00,0.12,13.10,46593.60,23.75,0.974,democracy,monarchy
1649,112,7,6,5,3,90372,20,4,87.00,0.05,15.90,12014.40,5.23,0.812,autocracy,N/A
1650,123,7,16,5,3,6010663,4500,1600,63.00,0.26,6.00,408.06,0.55,0.373,autocracy,N/A
1651,126,7,44,4,2,5147104,4300,490,75.00,0.27,21.10,2136.47,1.32,0.420,autocracy,N/A
1652,129,7,9,5,4,3289517,640,95,87.00,0.09,24.40,5887.85,5.63,0.914,democracy,republic
1653,130,7,23,4,2,26699050,31000,200,77.00,0.12,10.30,654.28,1.71,0.757,autocracy,N/A
1654,73,8,6,5,3,1953265,24000,18000,55.00,0.41,17.50,846.54,0.37,0.262,democracy,monarchy
1655,85,8,6,3,3,1269521,140,9,78.00,0.13,17.30,6574.65,4.77,0.853,democracy,republic
1656,95,8,16,4,3,14803609,19000,1600,48.00,0.28,4.90,390.28,0.37,0.087,democracy,republic
1657,110,8,16,4,3,11770350,16000,1900,63.00,0.20,7.60,1197.41,0.78,0.309,democracy,republic
1658,113,8,6,6,5,4596511,1600,67,87.00,0.07,13.30,39432.94,27.74,0.633,autocracy,N/A
1659,111,8,41,5,2,7482987,2700,5,110.00,0.08,28.40,5848.48,9.09,0.884,democracy,republic
1660,8,9,6,5,5,21370593,1400,45,87.00,0.05,17.20,49654.91,15.65,0.629,democracy,monarchy
1661,69,9,6,5,5,104224,420,2,80.00,0.11,42.80,1428.13,0.99,0.654,democracy,republic
1662,96,9,6,5,3,157595016,345000,94000,25.00,0.42,4.30,2259.11,0.35,0.173,autocracy,N/A
1663,108,9,29,5,3,9804273,9900,3400,78.00,0.15,8.90,543.55,0.79,0.386,autocracy,N/A
1664,117,9,13,4,1,42441623,49000,1500,49.00,0.29,5.60,1551.09,0.77,0.432,autocracy,N/A
1665,119,9,33,2,2,9219901,590,12,87.00,0.11,12.60,56152.55,25.34,0.969,democracy,monarchy
1666,112,9,6,5,3,92546,7,0,87.00,0.31,15.90,11122.86,5.26,0.820,autocracy,N/A
1667,126,9,44,4,2,5345015,5100,780,74.00,0.22,20.40,3904.47,1.45,0.436,autocracy,N/A
1668,129,9,9,5,4,3302179,790,120,87.00,0.09,22.90,9091.08,6.48,0.877,democracy,republic
1669,120,10,14,5,2,7737649,580,39,87.00,0.06,19.50,72083.17,17.84,0.949,democracy,republic
1670,116,10,9,5,2,46635177,8300,720,87.00,0.07,25.30,32042.47,20.37,1.013,democracy,monarchy
1671,73,10,6,5,3,1980876,24000,19000,50.00,0.45,16.80,874.73,0.42,0.326,democracy,monarchy
1672,82,10,16,4,3,15435539,9800,1600,67.00,0.17,10.20,701.72,0.41,0.218,democracy,republic
1673,84,10,13,4,3,3284451,4700,390,56.00,0.25,12.80,1389.34,0.63,0.315,autocracy,N/A
1674,93,10,24,3,6,27173041,87000,3100,40.00,0.28,24.70,478.17,1.39,0.602,democracy,republic
1675,117,10,13,4,1,43812657,53000,1600,49.00,0.29,5.60,1202.56,0.80,0.455,autocracy,N/A
1676,118,10,32,5,4,543577,230,71,77.00,0.14,6.20,7408.36,2.96,0.748,democracy,republic
1677,119,10,33,2,2,9298740,660,14,87.00,0.10,12.70,46946.96,26.24,0.964,democracy,monarchy
1678,112,10,6,5,3,93638,17,11,87.00,0.23,15.90,9706.96,5.22,0.819,autocracy,N/A
1679,122,10,15,6,6,68121082,128000,22000,50.00,0.16,19.40,4213.01,5.19,0.836,autocracy,N/A
1680,109,10,63,5,5,191507,18,999999,87.00,0.09,22.40,3168.23,2.78,0.806,autocracy,N/A
1681,134,10,6,5,3,13142791,59000,46000,73.00,0.25,11.20,771.60,0.53,0.217,autocracy,N/A
1682,8,11,6,5,5,22141580,1400,45,87.00,0.04,16.40,52087.97,17.02,0.631,democracy,monarchy
1683,116,11,9,5,2,46840464,7900,730,87.00,0.07,25.00,30502.72,21.48,1.027,democracy,monarchy
1684,68,11,6,5,3,41598564,221000,91000,45.00,0.41,9.30,1080.30,1.06,0.377,democracy,republic
1685,73,11,6,5,3,1996254,24000,18000,49.00,0.29,16.60,1119.84,0.47,0.373,democracy,monarchy
1686,78,11,25,5,3,22183334,53000,130,46.00,0.25,13.60,471.96,0.91,0.347,autocracy,N/A
1687,95,11,16,4,3,16548826,19000,2100,54.00,0.25,4.90,476.87,0.47,0.193,autocracy,N/A
1688,93,11,24,3,6,27341956,85000,1400,41.00,0.28,24.20,592.40,1.47,0.631,democracy,republic
1689,117,11,13,4,1,45160354,54000,1700,49.00,0.29,5.60,1338.44,0.83,0.464,autocracy,N/A
1690,122,11,15,6,6,68579440,124000,20000,54.00,0.14,19.50,5076.34,5.45,0.845,autocracy,N/A
1691,124,11,6,5,5,107395,13,0,87.00,0.09,34.30,3527.95,5.31,0.900,autocracy,N/A
1692,125,11,13,4,1,10765985,3000,24,79.00,0.06,24.30,4344.64,4.08,0.858,autocracy,N/A
1693,129,11,9,5,4,3318594,800,130,87.00,0.09,22.20,11992.02,7.17,0.927,democracy,republic
1694,130,11,23,4,2,28385509,28000,580,61.00,0.11,10.80,1742.35,2.43,0.802,autocracy,N/A
1695,133,11,6,5,3,13965587,69000,45000,64.00,0.29,11.30,1489.46,0.70,0.285,democracy,republic
1696,116,12,9,5,2,46998045,7400,670,87.00,0.06,24.80,31636.45,22.29,1.037,democracy,monarchy
1697,90,12,7,5,3,23649039,85000,52000,53.00,0.36,11.00,594.59,0.53,0.290,autocracy,N/A
1698,96,12,6,5,3,171379591,375000,97000,23.00,0.42,4.10,2487.60,0.39,0.240,autocracy,N/A
1699,111,12,41,5,2,7364850,2100,6,110.00,0.06,26.70,6809.16,10.07,0.904,democracy,republic
1700,26,12,13,4,3,12754995,19000,4000,56.00,0.25,7.00,984.74,0.36,0.132,autocracy,N/A
1701,129,12,9,5,4,3326818,940,130,87.00,0.07,22.20,14236.71,7.46,0.942,democracy,republic
1702,131,12,62,5,5,243470,160,67,67.00,0.17,16.50,3173.82,2.36,0.502,democracy,republic
1703,8,13,6,5,5,22852647,1500,18,87.00,0.03,16.30,68027.84,19.08,0.634,democracy,monarchy
1704,120,13,14,5,2,7998915,480,28,87.00,0.06,19.80,86547.67,18.79,0.955,democracy,republic
1705,116,13,9,5,2,47018324,6500,570,87.00,0.07,24.70,28324.43,22.90,1.043,democracy,monarchy
1706,42,13,6,5,5,914917,280,6,76.00,0.13,14.30,4591.58,2.85,0.809,autocracy,N/A
1707,69,13,6,5,5,112289,430,2,80.00,0.11,41.10,1788.69,1.07,0.383,democracy,republic
1708,73,13,6,5,3,2034354,21000,16000,51.00,0.41,16.70,1229.64,0.51,0.413,democracy,monarchy
1709,84,13,13,4,3,3619024,4400,320,60.00,0.22,13.00,1815.22,0.70,0.366,autocracy,N/A
1710,110,13,16,4,3,13310491,17000,1500,72.00,0.16,7.00,1317.78,1.11,0.540,democracy,republic
1711,113,13,6,6,5,5293339,2600,62,87.00,0.03,13.10,55546.49,29.28,0.639,autocracy,N/A
1712,118,13,32,5,4,562627,170,48,77.00,0.17,6.10,9200.97,3.22,0.770,democracy,republic
1713,121,13,38,4,2,8014085,8600,120,75.00,0.10,15.70,969.30,1.72,0.753,autocracy,N/A
1714,124,13,6,5,5,107454,13,0,87.00,0.09,33.50,4581.78,5.49,0.872,democracy,monarchy
1715,129,13,9,5,4,3335404,930,150,87.00,0.08,22.20,15171.58,7.70,0.951,democracy,republic
1716,131,13,62,5,5,248883,160,67,78.00,0.12,16.30,2997.29,2.37,0.503,democracy,republic
